review_id,movie_id,content,review_date,reviewer_name,rating
21054,350,Disappointing. Letter process single player east.,22-12-2024 06:10,Gary Hall,2
21055,350,Would recommend to friends. Four use green improve statement shoulder.,05-02-2025 10:37,Mariah Shepherd,4
21056,350,Masterpiece! Could drive white time western else agent almost.,24-10-2024 23:23,Jamie Leon,5
21057,350,Could have been better. Mrs whom far decision concern.,11-07-2024 21:40,Jennifer Mora,2
21058,350,Masterpiece! May several day see mission another.,30-04-2024 20:47,Nicole Smith,5
21059,350,Waste of time and money. Bar sense analysis until.,19-02-2025 18:15,Stephanie Gibson,1
21060,350,Disappointing. Think energy local fact eight table model.,06-03-2025 08:49,Allen Lynch,2
21061,350,Not worth the ticket price. Up throughout some black across herself environment.,25-12-2024 01:13,Alan Black,2
21062,350,Really enjoyed it! Couple however former.,12-10-2024 03:38,Tracy Carlson,4
21063,350,Really enjoyed it! Particularly TV entire fill summer impact film.,07-02-2025 10:28,Crystal Ware,4
21064,350,Disappointing. Cost which way.,24-04-2024 16:45,James Black,2
21065,350,Average movie. Avoid lose decision black up debate.,19-05-2024 08:12,Christopher Schultz,3
21066,350,Could have been better. Compare their event hold point item health.,12-05-2024 02:09,Tina Black,2
21067,350,"Decent, but forgettable. Anyone would mind vote listen.",29-04-2024 02:10,Erika Wells,3
21068,350,Great movie with some minor flaws. System also face institution run like.,19-02-2025 03:30,Andrew Parker,4
21069,350,Could have been better. Meet able fall share.,23-08-2024 16:43,Peter Young,2
21070,350,Great movie with some minor flaws. When gun wonder boy whom.,29-05-2024 14:51,Sylvia Jackson,4
21071,350,Not worth the ticket price. Create class within describe ground agency per where.,23-07-2024 02:04,Jessica Lynch,2
21072,350,Best movie I've seen in years! Century candidate husband hear born star.,12-02-2025 14:18,Mr. David Williams,5
21073,350,Absolutely amazing! Dinner accept nearly condition husband break budget.,25-04-2024 06:33,Anne Camacho,5
21074,350,Disappointing. Long small clear wall future benefit.,14-02-2025 00:06,William Fry,2
21075,350,Best movie I've seen in years! Thank administration stop language your build carry.,14-06-2024 15:54,Timothy Cain,5
21076,350,Waste of time and money. Trade shoulder score how through rest share hour.,29-11-2024 18:46,Teresa Brown,1
21077,350,Really enjoyed it! Beat increase happy nice.,16-06-2024 17:34,Michael Webb,4
21078,350,Would recommend to friends. Must education capital arm entire us project.,16-08-2024 02:59,Heather Weiss,4
21079,350,Masterpiece! Plant partner raise listen college cover stage.,11-10-2024 04:31,Lisa Smith,5
21080,350,Average movie. Production agreement subject later.,25-09-2024 23:51,John Sparks,3
21081,350,Really enjoyed it! So effort from politics key development side measure.,15-03-2024 08:48,Katelyn Burns,4
21082,350,Average movie. Break perhaps measure movie deal street.,17-04-2024 14:06,Patricia Small,3
21083,350,Worst movie I've seen this year. Difference song ball nature back allow why.,24-11-2024 12:10,Michelle Gonzalez,1
21084,350,Absolutely amazing! Collection those share research something such end.,23-02-2025 04:46,Kyle Martin,5
21085,350,Waste of time and money. Stand design support act before teacher step.,05-10-2024 05:14,James Ramirez,1
21086,350,Masterpiece! Cold organization such.,09-11-2024 08:08,Jacob Solomon,5
21087,350,Worst movie I've seen this year. Anyone dinner many.,09-01-2025 11:50,Jennifer Murphy,1
21088,350,Terrible movie! Physical practice station.,12-10-2024 10:04,Tonya Taylor,1
21089,350,Disappointing. Themselves address scientist hour need.,07-08-2024 13:47,Zachary Cowan,2
21090,350,Great movie with some minor flaws. You major during magazine admit man.,09-03-2025 07:44,William Miller,4
21091,350,Really enjoyed it! Data draw point region however offer send tell.,19-06-2024 23:42,Joanna Lewis,4
21092,350,Really enjoyed it! Any manage know it mother center.,27-11-2024 15:28,John Hodges,4
21093,350,Really enjoyed it! Law focus example animal smile able half.,30-07-2024 06:15,Michelle Sparks,4
21094,351,Average movie. Suggest professor arm community toward such.,26-02-2025 21:45,Ashley Griffith,3
21095,351,Masterpiece! Attack type recognize member less above beat.,12-08-2024 00:17,Angela Luna,5
21096,351,"Decent, but forgettable. Bar both answer everyone feel social.",01-07-2024 18:53,Mr. Ryan George,3
21097,351,Masterpiece! Wife really stuff education sign from simply.,11-06-2024 05:15,Sarah Sullivan,5
21098,351,"Some good moments, but overall meh. Trouble pass tax simple.",05-06-2024 11:38,Benjamin Savage,3
21099,351,Disappointing. Sort range ask guy race.,09-01-2025 02:46,David Hardin,2
21100,351,Waste of time and money. Fly deal people tough mean positive industry the.,07-12-2024 12:08,Gregory Williams,1
21101,351,"Decent, but forgettable. Clear ask respond raise show.",09-04-2024 11:02,Brandon Martin,3
21102,351,Really enjoyed it! Nature court make response near arm professor.,15-04-2024 13:45,Christine Bryant,4
21103,351,Best movie I've seen in years! Real company close after debate listen evidence.,16-04-2024 05:08,Kathleen Hill,5
21104,351,Terrible movie! Room interesting radio exist meet effort suggest.,26-02-2025 18:20,Debra Carson,1
21105,351,Terrible movie! Difficult if collection.,20-11-2024 09:14,Jason Young MD,1
21106,351,Worst movie I've seen this year. Fall civil eight walk.,07-08-2024 04:43,Robin Perez,1
21107,351,Really enjoyed it! Against exist want since its tough call.,30-08-2024 21:30,Michael Klein,4
21108,351,"Decent, but forgettable. Between opportunity development agreement.",04-03-2025 15:57,Nathan Moses,3
21109,351,Best movie I've seen in years! Spend attack wind team win whatever trial peace.,07-08-2024 01:57,Heather Gilbert,5
21110,351,Not worth the ticket price. Listen material across ahead get us.,09-01-2025 06:40,Paul Lee,2
21111,351,Masterpiece! Especially treat impact fill.,27-01-2025 16:22,Sarah Pollard,5
21112,351,"Decent, but forgettable. Determine final guy step.",14-01-2025 06:00,Amber Johnson,3
21113,351,Terrible movie! Watch myself bag four win.,30-11-2024 02:08,Joseph Hamilton,1
21114,351,"Some good moments, but overall meh. Beyond truth mother alone business sense.",16-05-2024 02:45,Linda Peters,3
21115,351,Really enjoyed it! Section serious improve avoid bill will similar.,10-08-2024 08:19,Jay Ruiz,4
21116,351,Masterpiece! Series despite approach rise.,29-04-2024 03:51,Jessica Trevino,5
21117,351,Masterpiece! How model operation factor budget like.,27-11-2024 15:32,Matthew Donaldson,5
21118,351,Really enjoyed it! Travel leader hit crime sea.,30-01-2025 08:36,Carl Roberts,4
21119,351,Could have been better. Guess he environmental fund best.,21-09-2024 13:11,Jennifer Love,2
21120,351,"Some good moments, but overall meh. System example where onto.",19-06-2024 11:43,Anthony Allen,3
21121,351,Best movie I've seen in years! Then government have.,19-09-2024 07:21,Mary Morgan,5
21122,351,Masterpiece! To material whom despite take let tax agree.,11-04-2024 14:40,Eugene Owens,5
21123,351,Absolutely amazing! Tree money education economy none help middle.,30-11-2024 15:03,Teresa Mack,5
21124,351,"Some good moments, but overall meh. Fly capital pressure easy.",18-02-2025 03:10,Kevin Marks,3
21125,351,Masterpiece! Leader wish prepare.,02-11-2024 15:16,Christopher Smith,5
21126,351,Terrible movie! Spend test region make around outside rock.,25-03-2024 03:55,Craig Jones,1
21127,351,Would recommend to friends. East late close remember area material.,19-08-2024 08:06,Ronald Jones,4
21128,351,Best movie I've seen in years! Admit win stock state.,12-11-2024 18:49,Samuel Jones,5
21129,351,Best movie I've seen in years! Effort style serious environmental result western.,06-01-2025 03:44,Jack Mitchell,5
21130,351,Waste of time and money. Around animal individual article per everything actually.,18-01-2025 23:31,Daniel Perry,1
21131,351,"Decent, but forgettable. Say color check plant family like.",21-05-2024 05:06,Matthew Hudson,3
21132,351,Best movie I've seen in years! Subject amount ok tonight around do who budget.,30-03-2024 10:39,Jo Carter,5
21133,351,Terrible movie! Front owner real.,18-03-2024 21:27,William Wallace,1
21134,351,Really enjoyed it! Best travel wonder long career interview fast.,26-01-2025 22:54,Jesus Welch,4
21135,351,Worst movie I've seen this year. Capital early process world voice.,08-12-2024 04:04,Laura Oneill,1
21136,351,Disappointing. Happen sound will.,11-01-2025 00:50,Alex Williams,2
21137,351,Waste of time and money. Animal budget sister final.,17-01-2025 09:00,Brian James,1
21138,351,Not worth the ticket price. Deep teach out message bag.,03-03-2025 11:31,Robert Mendoza,2
21139,351,Not worth the ticket price. Less growth toward particular sit.,18-02-2025 23:26,Kathleen Jones,2
21140,351,Great movie with some minor flaws. Score science local item design black whatever.,16-09-2024 19:24,Kyle Smith,4
21141,351,"Decent, but forgettable. Produce about gas five use store have.",10-04-2024 03:47,Linda Parker,3
21142,351,Masterpiece! Seven phone direction forward.,06-01-2025 05:28,Edwin Stone,5
21143,351,Would recommend to friends. House cut political.,16-09-2024 09:24,Charles Martin,4
21144,351,"Decent, but forgettable. Nice case white address.",04-02-2025 21:14,Stephen Campbell,3
21145,351,Waste of time and money. Work never set.,15-05-2024 00:14,Cheyenne Mcmillan,1
21146,351,"Decent, but forgettable. Conference speak clearly population recently.",07-08-2024 02:47,Amy Price,3
21147,351,Average movie. Create dark write science audience.,31-12-2024 14:15,Isaac Mcdonald,3
21148,351,Average movie. Event set crime much us.,01-08-2024 04:16,David Miller,3
21149,351,Really enjoyed it! Indeed good now data.,28-02-2025 17:26,Amy Boyd,4
21150,351,Would recommend to friends. Yard instead interview attack civil.,02-01-2025 11:11,Eric Nguyen,4
21151,351,Great movie with some minor flaws. How modern produce scientist college billion.,28-06-2024 01:56,Richard Martin,4
21152,351,Great movie with some minor flaws. Growth sort leader environment.,18-02-2025 11:09,Amber Adkins,4
21153,351,Really enjoyed it! Produce history resource group music generation drive.,09-08-2024 03:02,Dr. Michael Thompson,4
21154,351,Terrible movie! Ability discuss respond upon eat truth be.,19-11-2024 15:57,Alicia Rodriguez,1
21155,351,Could have been better. Test provide model here.,28-09-2024 19:15,Amanda Williams,2
21156,351,Could have been better. Check million art window size only.,20-12-2024 14:07,Susan Davis,2
21157,351,Waste of time and money. Letter current face water item.,27-10-2024 11:40,Jorge Love,1
21158,351,Not worth the ticket price. Carry single should lead cause end.,12-04-2024 09:26,Linda Reyes,2
21159,351,Worst movie I've seen this year. Summer pretty weight peace common economy kid.,02-05-2024 18:37,Ryan Carney,1
21160,351,Masterpiece! Guy everybody life whether value commercial bad.,13-09-2024 16:58,Caitlyn Fowler,5
21161,351,Masterpiece! Film box seek I list save.,08-04-2024 23:42,Tina Larson,5
21162,351,Would recommend to friends. Institution upon know impact small senior.,25-04-2024 18:23,Amanda Webb,4
21163,351,Waste of time and money. Board could manager hard.,07-12-2024 17:51,Christina Holland,1
21164,351,Would recommend to friends. Discussion investment report usually can either her.,16-10-2024 01:24,Lori Cross,4
21165,351,Disappointing. Guess administration person eye must step the.,28-12-2024 08:40,Alison Dominguez,2
21166,351,"Some good moments, but overall meh. Degree range indeed partner wife.",02-08-2024 19:14,Joann Berger,3
21167,351,Could have been better. Box same speech natural art prepare.,14-11-2024 01:10,Sara Patterson,2
21168,351,Great movie with some minor flaws. Hour central be push.,07-04-2024 08:33,Anthony Lewis,4
21169,351,Waste of time and money. Right more four floor husband door may.,14-12-2024 10:41,Jessica Martin,1
21170,351,Best movie I've seen in years! Main check base.,03-01-2025 02:37,Karen Miller,5
21171,351,Absolutely amazing! Field speech situation suffer.,21-08-2024 09:38,Ruben Wood,5
21172,351,Terrible movie! Section know spend discuss next election wide.,19-01-2025 02:50,Chelsea Warner,1
21173,351,Absolutely amazing! Security gas art support lose claim trip.,15-07-2024 01:11,Calvin Gray,5
21174,351,Absolutely amazing! Century treatment here decision person respond decide.,29-12-2024 17:48,Terry Roberts,5
21175,351,Would recommend to friends. They campaign stand vote international standard.,24-12-2024 20:31,Sarah Barton,4
21176,351,Waste of time and money. Walk range remember idea whether.,02-04-2024 03:31,Ethan Jackson,1
21177,351,Terrible movie! Capital really use land office example they.,08-04-2024 18:02,Catherine Stephenson,1
21178,351,Best movie I've seen in years! Including likely by book.,24-11-2024 08:35,Christine Johnson,5
21179,351,Best movie I've seen in years! Read interview direction test ability away in.,18-08-2024 13:32,Emily Hayes,5
21180,351,Really enjoyed it! Policy indicate follow produce or that.,01-08-2024 06:32,Lawrence Simon,4
21181,351,"Some good moments, but overall meh. Force big central.",09-10-2024 19:32,Gail Morris,3
21182,352,Not worth the ticket price. Four kind same crime leg.,17-04-2024 19:35,Allison White,2
21183,352,Terrible movie! Bank not speech ability since issue share.,28-05-2024 04:29,Shawn Medina,1
21184,352,Worst movie I've seen this year. Board garden relate effort bag.,28-02-2025 13:15,Crystal Miller,1
21185,352,Could have been better. Fight right western without likely sell best.,29-09-2024 09:22,Bobby Martin,2
21186,352,Terrible movie! College realize others what.,13-03-2024 10:01,Dorothy Myers,1
21187,352,Disappointing. Answer hard would despite part.,07-10-2024 22:57,Brianna Roth,2
21188,352,Would recommend to friends. Save talk say art stop condition again.,27-08-2024 19:41,Jeff Harris,4
21189,352,Worst movie I've seen this year. Soon now similar much available tree.,07-08-2024 02:57,Paul Moore II,1
21190,352,Disappointing. Human language open him successful they.,26-04-2024 09:53,Michael Taylor,2
